sentences,sentiment
"[1, 785, 189, 438, 47, 110, 142, 7, 6, 7475, 120, 4, 236, 378, 7, 153, 19, 87, 108, 141, 17, 1004, 5, 30432, 883, 10789, 23, 8, 4, 136, 13772, 11631, 4, 7475, 43, 1076, 21, 1407, 419, 5, 5202, 120, 91, 682, 189, 2818, 5, 9, 1348, 31, 7, 4, 118, 785, 189, 108, 126, 93, 13772, 16, 540, 324, 23, 6, 364, 352, 21, 14, 9, 93, 56, 18, 11, 230, 53, 771, 74, 31, 34, 4, 2834, 7, 4, 22, 5, 14, 11, 471, 9, 17547, 34, 4, 321, 487, 5, 116, 15, 6584, 4, 22, 9, 6, 2286, 4, 114, 2679, 23, 107, 293, 1008, 1172, 5, 328, 1236, 4, 1375, 109, 9, 6, 132, 773, 14799, 1412, 8, 1172, 18, 7865, 29, 9, 276, 11, 6, 2768, 19, 289, 409, 4, 5341, 2140, 20250, 648, 1430, 10136, 8914, 5, 27, 3000, 1432, 7130, 103, 6, 346, 137, 11, 4, 2768, 295, 36, 7740, 725, 6, 3208, 273, 11, 4, 1513, 15, 1367, 35, 154, 14040, 103, 19100, 173, 7, 12, 36, 515, 3547, 94, 2547, 1722, 5, 3547, 36, 203, 30, 502, 8, 361, 12, 8, 989, 143, 4, 1172, 3404, 10, 10, 328, 1236, 9, 6, 55, 221, 2989, 5, 146, 165, 179, 770, 15, 50, 713, 53, 108, 448, 23, 12, 17, 225, 38, 76, 4397, 18, 183, 8, 81, 19, 12, 45, 1257, 8, 135, 15, 13772, 166, 4, 118, 7, 45, 12831, 17, 466, 45, 24410, 4, 22, 115, 165, 764, 6075, 5, 1030, 8, 2973, 73, 469, 167, 2127, 18281, 1568, 6, 87, 841, 18, 4, 22, 4, 192, 15, 91, 7, 12, 304, 273, 1004, 4, 1375, 1172, 2768, 12356, 15, 4, 22, 764, 55, 5773, 5, 14, 4233, 7444, 4, 1375, 326, 7, 4, 4760, 1786, 8, 361, 1236, 8, 989, 46, 7, 4, 2768, 45, 55, 776, 8, 79, 496, 98, 45, 400, 301, 15, 4, 1859, 9, 4, 155, 15, 66, 21885, 84, 5, 14, 22, 1534, 15, 17, 4, 167, 12356, 15, 75, 70, 115, 66, 30, 252, 7, 618, 51, 9, 2161, 4, 3130, 5, 14, 1525, 8, 6584, 15, 13772, 165, 127, 1921, 8, 30, 179, 2532, 4, 22, 9, 906, 18, 6, 176, 7, 1007, 1005, 4, 1375, 114, 4, 105, 26, 32, 55, 221, 11, 68, 205, 96, 5, 4, 192, 15, 4, 274, 410, 220, 304, 23, 94, 205, 109, 9, 55, 73, 224, 259, 3786, 15, 4, 22, 528, 1645, 34, 4, 130, 528, 30, 685, 345, 17, 4, 277, 199, 166, 281, 5, 1030, 8, 30, 179, 4442, 444, 13772, 9, 6, 371, 87, 189, 22, 5, 31, 7, 4, 118, 7, 4, 2068, 545, 1178, 829]",1
"[1, 54, 13, 1610, 14, 20, 13, 69, 55, 364, 1398, 21, 54, 13, 219, 12, 13, 1706, 15, 4, 20, 16, 329, 6, 176, 329, 74, 51, 13, 873, 4, 156, 71, 78, 4, 7412, 322, 16, 31, 7, 4, 249, 4, 65, 16, 38, 379, 12, 100, 157, 18, 6, 910, 20, 549, 18, 4, 1496, 21, 14, 31, 9, 24, 6, 212, 12, 9, 6, 1322, 991, 7, 3002, 4, 425, 9, 73, 2218, 549, 18, 31, 155, 36, 100, 763, 379, 20, 103, 351, 5308, 13, 202, 12, 2241, 5, 6, 320, 46, 7, 457]",0
"[1, 13, 119, 954, 189, 1554, 13, 92, 459, 48, 4, 116, 9, 1492, 2291, 42, 726, 4, 1939, 168, 2031, 13, 423, 14, 20, 549, 18, 4, 11796, 547, 32, 4, 96, 39, 4, 454, 7, 4, 22, 8, 4, 55, 130, 168, 13, 92, 359, 6, 158, 1511, 19558, 42, 6, 1913, 19, 194, 4455, 4121, 6, 114, 8, 72, 21, 465, 9667, 304, 4, 51, 9, 14, 20, 44, 155, 8, 6, 226, 162, 616, 651, 51, 9, 14, 20, 44, 10, 10, 14, 218, 4843, 629, 42, 3017, 21, 48, 25, 28, 35, 534, 5, 6, 320, 8, 516, 5, 42, 25, 181, 8, 130, 56, 547, 3571, 5, 1471, 851, 14, 2286]",0
"[1, 259, 37, 100, 169, 1653, 1107, 11, 14, 418, 7, 595, 3882, 8, 28, 68, 419, 8932, 75, 28, 4, 25190, 8802, 5227, 173, 58, 7164, 322, 19, 26958, 32, 120, 41, 648, 26958, 1990, 39, 2448, 15131, 34, 35, 4595, 492, 150, 59, 9, 25668, 7143, 5170, 32, 120, 4, 3904, 1873, 4, 766, 38, 6204, 820, 6133, 8, 3177, 11024, 9106, 41, 957, 11, 620, 1093, 75, 28, 4, 658, 37, 517, 46, 34, 14061, 6, 4057, 37, 43, 571, 8, 30, 27, 577, 442, 3072, 19, 90, 88, 29, 385, 99, 946, 5, 630, 34, 5330, 27, 668, 7698, 260, 383, 19, 41, 3586, 5, 95, 11315, 41, 56, 75, 28, 4, 554, 37, 9, 6866, 12685, 34, 27, 8176, 5, 37, 266, 344, 5, 3936, 27, 1633, 25, 67, 45, 32, 15389, 933, 3374, 4, 64, 542, 561, 11, 14, 3388, 2446, 7, 5174, 9, 54, 4, 1246, 1496, 27, 6256, 17696, 45, 6, 52, 155, 14, 2803, 16, 324, 23, 374, 88, 900, 51, 6, 437, 7, 3269, 22, 12, 62, 30, 48, 15, 232, 37, 1291, 2719, 3882, 8, 30, 928, 11, 14, 17953, 9, 66, 622, 57, 594, 91, 84, 104, 2719, 26, 2140, 75, 219, 14, 2320, 20, 95, 276, 23, 1456, 255, 4, 3612, 449, 61, 558, 12, 16, 6, 35111, 17, 8, 63, 31, 16, 433, 51, 9, 170, 23, 11, 1898, 134, 504, 1195, 1195, 1195]",0
"[1, 503, 20, 33, 118, 481, 302, 26, 184, 52, 835, 1120, 542, 2603, 13, 1408, 45, 6, 2364, 10, 10, 25, 276, 49, 10724, 3239, 11, 129, 1642, 8, 607, 25, 39, 852, 5226, 10728, 25, 605, 852, 3925, 5, 2777, 46, 852, 78486, 25, 2146, 30, 608, 4044, 10, 10, 25, 789, 34, 4, 81893, 54, 1544, 2173, 2018, 25, 79, 72, 202, 72, 6, 968, 22972, 10, 10, 2872, 75, 359, 2872, 6214, 4, 23455, 32, 75, 28, 9, 14, 59961, 10, 10, 884, 1866, 9, 4, 4017, 2809, 10, 10, 719, 31971, 70, 2885, 4, 2552, 73055, 4430, 175, 6640, 11, 4, 79934, 543, 1609]",0
"[1, 6, 964, 437, 7, 58, 43, 1402, 11, 6, 171, 3978, 701, 570, 997, 4179, 1880, 6, 5211, 5288, 550, 1270, 1222, 4891, 519, 6141, 5, 236, 21, 24, 222, 6, 3934, 31726, 40, 109, 19, 1513, 8, 1513, 893, 8016, 5, 1493, 11, 6, 20619, 5, 25, 80, 28, 14, 806, 1338, 18, 6, 20, 13, 66, 188, 6, 462, 46, 7, 4, 884, 445, 40, 2699, 32766, 9671, 4, 114, 16, 1198, 200, 5400, 5, 701, 2975, 89, 111, 22416, 26, 1688, 8, 97, 6, 2476, 1431, 2863, 2134, 23, 6, 519, 1522, 1527, 470, 21, 161, 36, 413, 22416, 143, 49693, 4756, 14, 16, 398, 18, 15859, 6286, 12, 299, 40, 6, 374, 500, 13, 122, 358, 4, 68598, 1530, 5128, 11, 4, 2092, 151]",0
"[1, 7092, 1662, 11, 4, 1749, 9, 4, 2165, 4, 749, 9, 17, 565, 17, 27, 5954, 495, 5, 53, 1050, 777, 5, 1549, 6987, 89, 100, 12, 30, 101, 128, 4, 498, 9, 484, 480, 5, 4, 816, 63, 9, 21865, 111, 211, 103, 14, 4604, 24, 252, 48, 14, 16, 4, 86, 58, 13, 557, 12, 5, 7630, 11, 72, 4, 91, 921, 3178, 3639, 7, 101, 20, 816, 10460, 4, 668, 485, 11, 14, 20, 9, 484, 1190, 5, 4, 430, 11557, 9, 82, 6, 87, 217, 2186, 29, 456, 23, 27, 205, 4, 114, 9, 356, 7302, 13, 528, 202, 12, 245, 21, 4, 130, 9, 66, 87, 13, 4222, 14, 17, 31, 7, 9263, 289, 118, 19, 13728, 5, 3649, 245, 82, 25, 203, 181, 8, 808, 46, 29304, 728, 1662, 54, 12, 266, 46, 6115, 375, 291, 13, 440, 48, 25, 40, 7302, 808, 14, 31, 46, 17, 12, 6918, 1439, 11, 4, 2997, 358, 10397, 6]",1
"[1, 33, 4, 5673, 7, 4, 61433, 194, 33815, 3089, 3438, 11, 4131, 1237, 56156, 24215, 5, 4, 522, 18288, 11936, 13, 8474, 23, 35, 3077, 9731, 148, 79357, 503, 503, 758, 451, 37, 5535, 4, 123, 103, 153, 7, 6397, 70770, 14308, 8021, 141, 17, 55281, 83644, 15514, 17366, 58621, 13, 197, 36, 71, 112, 13714, 5, 301, 38, 21175, 2808, 320, 893, 84456, 16, 95, 1376, 83, 4, 3743, 19, 49, 7197, 46, 12, 69, 2684, 35, 631, 284, 22927, 56, 73, 422, 21, 488, 6239, 69, 1452, 11, 2853, 17, 6, 430, 5, 4597, 33856, 32804, 4, 3769, 13743, 4909, 4, 635, 29, 839, 8, 27, 239, 17, 17077, 88210, 84795, 4, 3212, 1395, 109, 284, 64765, 55811, 301, 11, 6, 5125, 664, 77569, 16274, 4, 83389, 15, 29, 16, 3072, 54, 29, 557, 6239, 69, 5955, 4, 217, 21, 1283, 57, 1395, 284, 100, 28, 256, 15, 217, 17, 73, 17, 6239, 849, 10, 10, 40667, 16, 4050, 5, 62208, 4236, 123, 8, 36479, 32034, 82, 270, 11, 7627, 4, 21669, 631, 513, 7, 55242, 23, 2019, 69, 77, 2959, 34, 4, 893, 9147, 15250, 7, 2853, 11, 572, 6, 273, 446, 54741, 121, 35, 1272, 3252, 1073, 1457, 23, 287, 18, 4, 4750, 793, 98, 50166, 63842, 742, 36002, 27, 86, 2900, 217, 237, 31350, 11, 40322, 1250, 15318, 46782, 25031, 6597, 7348, 16419, 15318, 72406, 48167, 85991, 852, 83766, 15318, 5187, 308, 46829, 5, 15318, 20029, 4, 522, 1368, 3717, 43664, 120, 14, 1366, 7, 10043, 16, 4, 30532, 6313, 678, 1701, 4, 530, 18554, 3770, 37, 5416, 98, 32, 17, 47377, 27, 4185, 33, 24, 112, 502, 8, 485, 27, 349, 56, 4, 2687, 8, 4526, 4, 2543, 11, 4000, 93, 90, 2919, 5, 9935, 151, 29, 16, 327, 8, 20029, 937, 29, 197, 16, 27, 17991, 492, 95, 50, 16, 126, 38, 631, 4408, 3622, 2597, 14747, 5, 16343, 1705, 48994, 488, 17311, 33515, 16, 40, 6, 1567, 154, 17925, 454, 257, 123, 34, 662, 8, 4, 370, 5, 2722, 98, 34, 10110, 3720, 13824, 33773, 29, 447, 112, 17077, 38, 76, 29, 385, 8, 2904, 309, 17, 2201, 698, 27, 369, 71, 4, 3384, 231, 19657, 26982, 4, 522, 14296, 38343, 37, 435, 23, 8, 35242, 129, 56046, 5, 4, 5836, 3661, 62394, 26982, 41221, 35383, 38, 147, 3699, 2561, 11, 4, 123, 160, 213, 94, 13743, 2754, 38343, 82, 2426, 51, 16, 2209, 23, 4, 898, 17, 60352, 52890, 729, 8, 4, 18789, 690, 343, 17, 8171, 228, 23, 36479, 32034, 257, 4724, 4590, 19, 90, 20739, 42425, 7, 440, 30511, 64, 8, 30, 26190, 34, 6, 37461, 56, 758, 39, 1701, 4, 321, 636, 756, 16, 7716, 34, 2005, 4050, 5, 3544, 69705, 10, 10, 151, 115, 179, 46878, 36479, 32034, 11, 4, 13507, 9757, 40667, 2185, 16, 1063, 195, 8, 521, 18, 6, 964, 7, 2310, 2187, 11, 6592, 3770, 5, 18368, 9722, 4, 12419, 19, 6, 1108, 310, 7, 15, 154, 24853, 75090, 40301, 36, 95, 4148, 35, 436, 4976, 7, 154, 29456, 5674, 51, 334, 56754, 22702, 758, 10, 10, 4, 123, 569, 3112, 213, 289, 153, 303, 54, 6239, 1131, 7, 5388, 247, 74, 39022, 4, 217, 7, 68704, 4, 927, 43, 387, 90, 30, 5341, 1551, 54, 742, 36002, 317, 4, 109, 7, 46782, 562, 27, 273, 17, 67297, 3760, 160, 2436, 7, 212, 10, 10, 4, 236, 4724, 11, 5697, 219, 4, 1340, 563, 2853, 34, 2074, 18, 38762, 4, 19657, 26982, 149, 98, 140, 19, 87, 3907, 17, 122, 797, 10, 10, 7491, 28, 77, 171, 5, 230, 200, 1424, 23, 1206, 2295, 1818, 32, 88, 7, 94, 38, 446, 87920, 2577, 14, 9, 680, 18, 31, 155, 4, 123, 16, 24, 4282, 44, 3089, 48, 6, 428, 132, 22927, 56, 9, 38, 355, 138, 127, 628, 20872, 4907, 22, 8143, 6732, 8, 66410, 131, 79, 617, 23, 699, 12, 2561, 5101, 6435, 17, 35, 1395, 5, 1199, 107, 3166, 12, 16, 8350, 39, 2005, 15737, 205, 2490, 49, 105, 71, 448, 23, 147, 84, 4, 6313, 678, 66, 122, 5504, 8, 27, 349, 17, 47377, 13, 193, 4, 650, 15, 48, 25, 26, 170, 8, 276, 479, 23, 699, 79, 12, 208, 82878, 4, 501, 57, 551, 89, 29406, 12, 238, 306, 8, 682, 1221, 9, 13483, 12649, 40667, 16, 199, 163, 5, 9192, 5, 797, 219, 14, 1294, 9105, 18, 1095, 1964, 1095, 3579, 13, 135, 58, 8, 570, 14, 733, 17, 1701, 62, 135, 637, 28, 57, 28925, 11, 14, 2687]",1
"[1, 13, 28, 64, 69, 4, 8742, 7, 319, 14, 20, 280, 54, 13, 16, 247, 185, 38, 76, 7, 4, 20, 9, 10117, 11, 269, 8, 377, 12, 190, 13, 70, 135, 12, 16, 24, 17, 163, 17, 6, 20, 446, 455, 4808, 144, 28, 77, 5, 4, 91, 906, 183, 39, 14, 20, 26, 4, 613, 5, 4, 136, 19, 4, 3715, 378, 662, 44, 338, 8011, 85, 74, 15, 4, 20, 9, 66, 43, 139, 7, 117, 4808, 5, 194, 4808, 2660, 187, 5, 84, 116, 1765, 5, 4792, 17, 84, 144, 81, 11, 6, 20, 7, 14, 552, 190, 43, 260, 6, 55, 710, 863, 5, 6, 4622, 756, 613, 81, 24, 6, 52, 212, 97, 2482, 14, 20, 9, 424, 8, 30, 6, 503, 20, 164, 8, 30, 623, 615, 190, 25, 144, 131, 97, 640, 15, 26, 163, 5, 24, 353, 8, 11313, 6, 2791, 1139, 863, 83, 6, 368, 14819, 20, 382, 6, 346, 62, 28, 77, 478, 17, 4, 1472, 800, 4, 3715, 378, 1046, 752, 5, 6, 132, 2724, 269, 8, 1056, 180, 6, 3223, 10373, 16, 165, 184, 52, 4, 1472, 410, 610, 40, 6, 7259, 1472, 21, 57, 36, 849, 93, 6, 368, 20, 5, 6, 247, 815, 31, 33, 15]",0
"[1, 3432, 26, 9, 6, 1220, 731, 939, 44, 6, 255, 12167, 6613, 625, 658, 1368, 12987, 9, 556, 3633, 103, 2799, 59, 9, 2755, 75, 95, 67, 4, 658, 11, 1827, 3186, 4, 1722, 15, 30, 124, 15, 29, 16, 623, 99, 515, 5, 15, 27, 322, 738, 90, 29, 9, 579, 29, 70, 994, 8, 703, 21, 24, 17, 309, 46630, 5551, 153, 121, 75, 67, 26159, 577, 1083, 5162, 6687, 6083, 8, 7466, 39, 1170, 5, 17857, 6, 185, 132, 670, 5324, 1792, 37, 12, 505, 46, 9, 4, 9580, 7, 41, 336, 4, 22, 9, 6, 117, 23, 4, 727, 499, 4, 65, 271, 32, 4, 1370, 25, 535, 12, 8, 21, 12, 9, 38, 14257, 256, 34, 35, 6349, 177, 262, 6613, 5, 5324, 15, 25, 191, 339, 21, 79, 4561, 56, 11, 4, 253, 6613, 47, 1713, 77, 110, 23, 268, 8, 128, 3079, 5, 59, 5, 5324, 26, 6712, 34, 6, 1020, 604, 7, 109, 156, 11, 696, 555, 6, 1334, 5, 1220, 939, 15, 80, 23160, 5, 29310, 25]",1
"[1, 617, 11, 3875, 17, 72274, 14, 966, 78, 20, 9, 38, 78, 15, 25, 413, 81234, 5, 28, 8, 106, 12, 8, 4, 130, 43, 8, 67, 48, 12, 100, 79, 101, 433, 5, 12, 127, 4, 769, 9, 38, 727, 12, 186, 398, 34, 6, 312, 396, 16235, 707, 4, 732, 26, 1235, 21, 10129, 128, 74, 4, 20049, 5, 4, 116, 9, 1639, 10, 10, 4, 10425, 56555, 186, 8, 28, 77, 2586, 39, 4, 4135, 18763, 7, 35632, 45227, 50, 161, 306, 8, 30, 6, 686, 204, 326, 11, 4, 226, 20, 10, 10, 13, 258, 14, 20, 8, 30, 38, 78, 15, 13, 1498, 91, 7, 4, 96, 143, 10, 10, 9859, 9064, 144, 3261, 27, 419, 11, 902, 29, 540, 887, 4, 278]",0
"[1, 466, 49, 2036, 204, 2442, 40, 4, 6724, 732, 15, 1754, 4, 978, 18, 4, 6412, 8262, 1890, 11866, 23067, 5, 41, 4246, 14, 22, 734, 346, 5, 1116, 8707, 6950, 22615, 85500, 186, 1020, 21, 9, 1053, 17, 8693, 6, 109, 37, 34, 1696, 22, 9, 3747, 8, 164, 53, 74, 4488, 33, 6, 10458, 149, 761, 11866, 20006, 35, 8793, 75615, 79629, 304, 125, 3355, 54, 761, 11866, 21609, 19154, 739, 4, 370, 13142, 23, 41, 2752, 3046, 6020, 60, 231, 41, 977, 8, 30, 37316, 42, 12158, 2504, 68665, 83, 139, 8, 21650, 35362, 6724, 7700, 7, 41, 10, 10, 6, 5327, 7421, 7, 11866, 23067, 62, 28, 77, 2640, 21, 14, 22, 472, 166, 6, 16835, 7, 199, 761, 30909, 113, 5, 15, 7, 6, 682, 251, 1222, 1656, 5, 41, 14001, 1309, 49029, 1432]",0
"[1, 13, 784, 886, 857, 15, 135, 142, 40, 23826, 437, 129, 58, 14, 22, 4385, 23, 1903, 758, 12, 127, 8, 15, 2215, 246, 18, 72, 12, 203, 28, 49, 432, 7, 13009, 1382, 48, 25, 40, 4, 85, 42394, 201, 108, 14, 31, 80, 30, 1753, 48, 25, 40, 6583, 14467, 108, 14, 31, 80, 30, 1753, 10, 10, 14, 22, 9, 24, 17, 52, 11, 61, 652, 17, 101, 7, 4, 908, 201, 7609, 63, 2684, 745, 22542, 17, 4, 2311, 45, 76, 7569, 5, 4, 114, 9, 3104, 874, 110, 14, 172, 1321, 2701, 343, 11, 111, 85, 108, 5, 633, 128, 10, 10, 21, 4, 116, 9, 52, 5, 38, 9, 4, 1524, 5, 4, 807, 45, 43, 1892, 11, 1708, 5, 490, 1329, 822, 46, 618, 803, 170, 23, 5, 89, 45, 32, 170, 8, 216, 46, 11, 4, 130, 24, 53, 74, 6, 6542, 7, 4, 96, 143, 10, 10, 4, 42394, 201, 9, 2394, 1359, 5, 50, 109, 1310, 1524, 370, 2425, 5, 2445, 26, 53, 674, 74, 4, 65, 410, 21, 14, 22, 9, 24, 1359, 45, 99, 641, 3324, 5, 363, 1356, 18, 15, 1082, 745, 33863, 109, 885, 148, 7, 101, 7, 27, 1914, 11, 4, 960, 108, 69, 8, 216, 8, 6, 52, 130, 25, 43, 115, 697, 366, 4, 130, 10, 10, 21, 131, 637, 386, 14, 31, 18, 33, 222, 6, 686, 829, 207, 296, 12, 33, 222, 1453, 546, 5, 188, 6, 3793, 1166, 7, 3129, 46, 7, 12, 199, 211]",1
"[1, 4, 712, 19, 17268, 50361, 19984, 963, 16272, 26, 111, 6, 31, 347, 1120, 15, 272, 52, 23, 2300, 63, 82, 952, 11, 35, 908, 631, 22, 119, 165, 271, 1905, 355, 1216, 8, 2797, 5, 2012, 487, 6, 73, 11208, 326, 214, 7688, 8, 20927, 467, 4, 3324, 7, 94, 205, 14300, 5857, 6, 167, 38, 340, 19330, 34, 27, 205, 76, 10872, 86, 22, 271, 6855, 19, 4, 5363, 15, 952, 11, 27, 908, 22, 29755, 3821, 18242, 3821, 353, 7586, 4, 612, 7, 211, 4, 2701, 7, 3259, 5476, 9, 343, 11, 14, 509, 4, 439, 9, 51, 952, 21329, 11, 29755, 3821, 18242, 3821, 71, 4, 921, 10112, 7, 4, 43358, 37134, 396, 7, 22, 231, 21, 133, 49641, 152, 179, 1698, 178, 19, 94, 1267, 23, 4, 268, 57, 24, 60, 74451, 4, 564, 167, 408, 178, 42498, 1519, 19, 31, 1141, 439, 16793, 21, 121, 9, 4, 3033, 121, 9, 4, 1137, 121, 9, 4, 49641, 6, 55341, 8, 16793, 9462, 1426, 5, 31, 15, 271, 23, 5, 23, 5, 23, 14572, 12, 43, 566, 157, 10, 10, 11, 61, 652, 4, 1121, 14694, 18, 6, 40870, 22, 40, 14, 8, 157, 9, 15, 24, 64, 144, 257, 2267, 65, 30, 46986, 12, 144, 11, 49, 96, 42, 4, 85, 794, 4, 42550, 7, 4, 2040, 289, 511, 2438, 268, 487, 8990, 28622, 27635, 20534, 198, 4, 147, 282, 138, 19984, 963, 16272, 161, 157, 18, 72, 600, 7, 4, 537, 69, 101, 1137, 42, 6, 5452, 5500, 1365, 7, 921, 1969, 5, 6669, 31, 6434, 11, 2483, 6374, 438, 82, 4, 33805, 200, 49, 7, 4, 537, 468, 14372, 5, 55, 918, 45, 24, 788, 51, 6463, 4698, 9, 399, 33, 26316, 72682, 1761, 48, 29, 16, 2594, 8, 30, 984, 33, 4, 1761, 136, 18, 6, 3150, 4820, 56, 138, 24, 13433, 6, 171, 53, 10046, 5, 721, 4, 85, 107, 4620, 82, 8, 4, 1761, 15, 62, 30, 82367, 10, 10, 21, 422, 49, 7, 4, 537, 122, 28, 6, 176, 7, 2339, 18, 31, 4, 6301, 4029, 33045, 15626, 65, 497, 8, 5517, 6, 55, 147, 904, 1696, 113, 3112, 21, 94, 1311, 9, 38, 6191, 15, 335, 317, 1535, 48, 12, 16, 66, 35, 1834, 4379, 4, 439, 7, 6758, 11, 4, 12477, 12876, 26316, 32408, 65, 9, 82, 283, 8, 113, 48, 64, 12, 16, 1391, 6, 117, 128, 13, 421, 15, 4, 53, 2428, 537, 11, 14, 10907, 8734, 71, 579, 39, 4, 915, 213, 7, 650, 63, 9, 478, 21, 12, 961, 180, 4, 921, 15945, 7, 134, 537, 88, 4, 668, 105, 33045, 15626, 5, 87419, 32408, 11, 843, 28, 32, 4, 1137, 7, 6, 320, 1061, 4548, 11394, 286, 14, 22, 424, 8, 30, 44, 24749, 275, 26342, 150, 4, 156, 308, 5022, 131, 738, 8, 850, 116, 137, 27146, 26056, 9, 14526, 5, 3308, 17, 126, 6301, 4029, 214, 6, 217, 398, 43, 18, 90, 21, 518, 24596, 4, 3262, 7, 27, 109, 237, 59, 161, 79, 6, 14411, 109, 8, 1975, 33045, 15626, 1077, 41, 1220, 1826, 5, 1249, 116, 405, 8, 1108, 56, 18, 12, 12477, 12876, 9, 478, 466, 170, 6, 14866, 120, 4, 350, 11, 6, 171, 139, 26316, 32408, 47, 164, 76, 8, 81, 21, 59, 127, 3027, 178, 15, 442, 4, 172, 250, 37, 770, 178, 19, 41, 13960, 239, 11, 39675, 7767, 497, 8, 97, 56, 18, 15, 666, 1323, 446, 64057, 65043, 5, 2880, 8, 6, 1058, 2826, 10, 10, 15, 961, 72, 4, 91, 2227, 1406, 7, 4, 22, 63, 73150, 630, 56, 31727, 4, 7526, 268, 58, 6463, 4698, 5, 12538, 13285, 4, 1406, 9, 2227, 1424, 88, 7, 98, 21, 13, 215, 1109, 98, 18, 68, 10688, 507, 4152, 78, 32, 143, 4, 22, 12538, 100, 73, 30, 4, 375, 1652, 7, 11201, 13, 92, 818, 4, 595, 15, 41, 217, 15, 7, 35, 82600, 15324, 2594, 41, 8, 511, 120, 4, 350, 1843, 144, 376, 41, 4, 1474, 200, 112, 9081, 88, 4, 109, 3898, 12, 5, 2612, 11201, 48, 874, 110, 49336, 50697, 37, 186, 8, 30, 4, 2867, 496, 14, 217, 11, 41, 3019, 5, 46863, 1410, 490, 124, 51, 13, 384, 13, 2303, 235, 15, 48, 17268, 16807, 69, 623, 49336, 50697, 11, 14, 217, 247, 74, 6, 1963, 323, 40, 12538, 4, 65, 62, 28, 952, 128, 6463, 19628, 4980, 1191, 9, 73, 7863, 59008, 6374, 9, 329, 15446, 74, 28113, 10, 10, 8, 30, 1257, 8, 4, 167, 29, 127, 1921, 8, 763, 49, 52, 3667, 2442, 8, 4, 22, 13, 572, 423, 4, 361, 7, 3180, 17, 4, 31737, 1399, 11, 4, 6301, 4029, 33045, 15626, 65, 17, 6, 5074, 18, 68, 357, 2011, 5, 4, 1927, 2511, 15, 216, 83, 4, 65, 19, 4, 4791, 7, 4, 85, 255, 21, 80, 259, 2257, 8, 2565, 68, 313, 11, 8504, 2279, 5606, 7, 3180, 198, 3472, 1360, 7826, 13, 62, 135, 21, 54, 4, 22, 1129, 220, 18, 470, 634, 12, 220, 764, 40, 4, 167, 9, 269, 99, 254, 8, 202, 4, 311, 6, 3132, 7, 27, 35223, 11, 35, 6292, 6379, 4226, 7, 8749, 844, 10, 10, 279, 17268, 16807, 494, 178, 8, 870, 11, 4, 1716, 18, 17, 196, 17, 9, 20128, 614, 59712, 43209, 29755, 3821, 18242, 3821]",0
"[1, 4, 204, 7610, 20, 16, 93, 11, 9075, 19, 16969, 4390, 6, 55, 52, 22, 849, 4227, 119, 7, 5259, 961, 178, 6, 1018, 221, 20, 1184, 15894, 14711, 29, 7, 265, 16, 530, 17, 29, 220, 210, 468, 8, 30, 11, 32, 7, 27, 102, 5910, 3634, 17, 3278, 1881, 16, 6, 6647, 7, 1262, 190, 4, 20, 122, 2353, 8, 79, 6, 117, 196, 11, 1370, 12, 127, 24, 847, 33, 4, 1062, 7, 4, 9075, 310, 131, 12, 9, 6, 253, 20, 15, 144, 30, 110, 33, 222, 280]",1
"[1, 14, 9, 6, 55, 641, 2854, 212, 44, 6, 389, 223, 15, 47, 6, 492, 446, 8614, 88, 29, 361, 8, 6366, 33, 27, 1644, 8614, 1388, 8, 193, 32, 2572, 7, 1268, 7, 4, 84, 11, 6, 392, 14536, 7, 12446, 20887, 5, 1030, 8, 79, 4, 692, 7, 6, 604, 7, 4883, 498, 1846, 39, 162, 782, 543, 8614, 47, 6, 1036, 799, 37, 271, 331, 4765, 120, 5307, 5, 9, 165, 35, 6176, 656, 59360, 7, 5307, 39, 6, 3119, 50, 26, 139, 7, 349, 800, 125, 4, 30308, 11, 68, 85953, 19, 13914, 3830, 5, 12257, 399, 184, 76, 4, 172, 12, 9, 247, 254, 8, 401, 129, 330, 46, 7, 4, 11413, 19, 14, 22, 21, 37, 2263, 12, 9, 64, 6, 22, 8, 202, 25, 6, 171, 919, 33, 6, 606, 431, 93, 11, 6631]",1
